product_no,review_id,rating,text,created_at
8,1082582246244,4,생각보다 너무커요!!! 너무친절하게설치해주사고 잘쓰겠습니다,2025-12-23 22:34:20+00:00
8,1091116105247,5,설치도 신속하게 잘해주셨고 사이트에서 보는 것과 동일한 상품입니다. 만족합니다. 추천해요^^,2025-12-23 23:11:48+00:00
9,3610189346,5,오랜시간 앉아서 공부하려니 일반 의자는 허리랑 엉덩이가 너무 아파 앉아잇는게 힘들어져서 구매했습니다. 등부분이 매쉬여서 쾌적하고 쿠션부분은 너무 푹신하지 않아서 잘 잡아주는 느낌이에요! 바퀴가 앞에 있어 움직임도 부드럽고 정품 등록 하면 품질보장 서비스도 좋은 혜택이라 생각 들어 만족합니다. 배송시 기사님도 친절하시고 완제품으로 배송되는게 최고 장점인거 같아요 ㅎㅎ,2025-12-13 09:07:31+00:00
9,25718841940,1,"서울대의자로 마케팅 잘한 듯…일룸, 시디즈, 데스커 브랜드 좋아하는데 이번 시디즈 의자는 비추!! <1달 이상 사용 후기!!> 앞바퀴가 있어 잘 못하면 순간적으로 앞으로 쏠리면서 턱을 크게 다친다는 후기가 있었는데 저희 아이도 넘어저서 팔 걸이에 골반을 부딪혀서 심하게 멍들었어요… 초등학생에겐 좀 위험한 부분도 있는 거 같아요. 단점(위험)은 부각이 안되는 거 같아 댓글 남깁니다. 급하게 일어 나거나 앉을 때 팔 걸이에 자주 부딪힙니다.ㅠㅠ 성인들이 딱 도서관에서 얌전히 쓰는 의자인 거 같아요. 초등 남아들한텐 비추예요!!",2024-12-08 17:31:22+00:00
9,34626040713,1,"배송 완전 느림니다.ㅠㅠ인기가 많아서 그런듯 같은날 주문한 의자 1개는 아직 안옴..,,,2주정도 된거 같은데..",2025-01-27 20:21:35+00:00
9,55553031005,1,등받침대 각도가 거의 90도에 가깝고 매우 불편하게 만들었네요. 돈만 아깝습니다 ㅠㅠ 왜 유행인지 모르겠어요,2024-03-24 10:43:05+00:00
9,91400270256,5,키 169 중딩아이 편안하게 잘 맞네요. 허리도 적당히 잘 받혀주고 앉는부분도 탄탄해서 좋아요. 이전 의자는 바퀴가 사방으로 달려있어 움직임이 산만했는데 이 의자는 두개만 달려 앞뒤로 필요한 만큼만 이동할수 있어 더 효율적입니다. 마감도 좋아서 더 만족스러워요!,2025-12-15 17:38:15+00:00
9,104854630383,1,로이모노 책상에 알맞게 잘들어갑니다. 아쉬운점은 첫날 설치에 검은 기름때가 의자 바퀴에 묻어나서 방바닥에 칠해졌어요,2025-03-17 21:29:11+00:00
9,105900343303,1,의자는 정말 만족스러운데 고객서비스가 너무 별로에요..라이브 쿠폰소멸문제로 문의하였으나 네이퍼페이측에 물어보라해서 네이버페이측에 물어보니까 다시 자사한테 물어보라고 하고.. 다시 시디즈에 물어보니까 그제서야 문제를 이해했는지 3시간만에 문의한 답변 받았네요..쿠폰 소멸되고 혜택도 못받고 시간 낭비 돈낭비 다 했네요. 대수롭지 않다는 대처 + 책임 전가 정말 개선이 필요해보입니다. 모두의 시간은 소중하니까요,2025-01-15 21:45:36+00:00
9,114370421466,5,전부터 사고싶었던의자에요 너무 자리차지많이안하면서 허리잘받쳐주고 좌방석편한거 구매하고싶었어요 십수년전쯤 어떤 도서관에서 허리받침쪽이 양쪽으로 갈라져있던 바퀴도 안달렸지만 너무 크지않고 정말편했던 의자가있었는데 의자로 유명한 브랜드꺼였어요 역시 의자는 브랜드를 사야겠구나했는데 이 의자가 그렇게 좋다길래 딱 제 기준에 부합해서 구매했습니다 너무좋아요!! 집중력 올라갈것같아 일의 능률이올라가겠어요,2025-12-13 18:23:09+00:00
9,124748002005,1,불편해요 진심.. 환불하고 싶음,2024-04-07 22:30:53+00:00
9,124783181470,5,초등4학년 여자 아이가 앉으려고 샀어요 실제로 보니 의자가 큰거 아닌가 했었는데 아이가 앉아보니 크게 불편함 없이 사용할 수 있을 것 같아요,2025-12-29 19:47:43+00:00
9,129790549431,1,미성년자라서 부모님께 허락을 받지않고 계약했다는 이유로 계약 취소를 하겠다고 했는데 2달간 질질 끌어서 결국 구매 난 분명히 중계사이트인 네이버를 통해 판매자인 시디즈를 대상으로 물건 계약했는데 계속 네이버 측으로 책임전가 상담자는 이건 계약이 아니라며 난 모르쇠 시전 상담부서가 왜 있는지 모르겠음 다음날 전화 주기로 했으면서 1주일 넘도록 전화 안옴 참 더럽네요 관련 법률 캡처해서 보내달라고 해서 친히 보내줬지만 무응답과 구매확정으로 회신,2023-06-14 19:53:46+00:00
9,141935320655,1,상품가격 변동 문제로 좋게 평가는 못하겠네요 12.24일 179000원 구매.12.30 수령 언제 부터 가격이 내려갔는지 모르겠다만 1주일도 안돼서 정가 5천원 내려간거는 ;; 그리고 2천원 할인쿠폰이 12월 26일에 나왔더라고요 뭔가 좀 이상해서 Q&A작성 글들을 봤는데 가격 논란이 있더라고요.반품없이 기존 문의건 취소후 재결제만 하는 것도 문의도 해봤습니다만 안된다네요.,2022-12-30 20:13:15+00:00
9,145761759951,5,시디즈 의자 정말 편해요~ 저도 고민많이 하고 주문했는데 만족해요~ 일할때 쓰기도 좋을거같아요,2025-12-29 09:08:53+00:00
9,158709526243,5,시디즈 링고가 이제는 6학년이 되는 딸에게 작게 느껴져서 오빠가 쓰는걸로 바꿔줬어요 아이도 편하다고 잘 앉아있어요 제가 오히려 중간에 한번씩 일어났다 앉으라고 할 정도로요ㅎㅎ고등학교까지 편하게 쭉 앉을 수 있을것 같습니다,2025-12-31 14:55:27+00:00
9,186778798134,5,의자가 단단하고 등받이는 편해요 앞으로 이동도 잘되고 고정도 잘되네요 초등아이 의자 작아져서 구매했어요,2025-12-14 09:00:48+00:00
9,190463303791,5,"중3올라가는 아들이 사용할 의자를 엄청 고민하다가 구입했습니다. 이것저것 찾아보고 어떤 의자가 적당할지 비교해봤는데요. 아이가 너무 좋아합니다. 디자인이며, 앉았을때 자세도 잡아주면서 편하다고 합니다. 잘 선택한것같네요.",2025-12-23 23:00:56+00:00
9,231725809154,5,아이 의자로 구입해줬는데 쿠션감도 좋고 앞에만 바퀴가 있어 너무 돌아다니지 않아서 좋아요!! 배송 후 조립도 해주셔서 너무 좋습니다!,2026-01-04 17:26:12+00:00
9,257976906429,5,역시 듣던대로 너무 좋습니다. 착좌감이 정말 좋네요. 팔걸이 높이도 고정이긴하지만 적당한 것 같습니다. 다만 팔걸이가 데스커 컴퓨터 책상의 프레임에 걸리는 것은 약간 아쉽네요. 그건 뭐 조심하면 되니깐 의자 자체는 정말 마음에 듭니다.,2025-12-18 21:50:47+00:00
9,267992183569,5,초딩5 아들 공부 의자로 주문했어요 워낙 유명한 의자로 매장에서 직접 앉아도 보고 리뷰를 봐도 모두 만족 하십니다. 직접 배송 해서 공부방에 딱 놓아주고 가십니다. 앉아마자 너무 안정감있고 오래 앉아도 허리가 아프거나 엉덩이가 아프지 않내요 매우 만족 합니다👍,2025-12-07 23:30:42+00:00
9,275460105527,1,비싸게 산게 짜증나는군요.,2025-08-31 23:28:23+00:00
9,285522267729,5,"정말 만족스럽습니다! 앉았을 때 엉덩이는 깊이, 허리는 받침이 탄탄하게 잡아줘서 오래 앉아 있어도 허리가 훨씬 편해요. 장시간 공부나 작업할 때도 허리 부담이 덜해서 확실히 차이를 느낍니다. 바퀴는 앞쪽에만 있지만, 뒤쪽에는 두툼한 부직포 패드가 있어 부드럽게 밀리고 안정감도 좋아요. 높이도 딱 적당해서 걸리는거 없이 책상안으로 쑥쑥 잘 들어가요. 디자인도 깔끔하고 세련돼서 책상과 너무 잘 어울립니다. 실제로 받아보니 색감이 사진보다 훨씬 예쁘고, 방 분위기가 훨씬 깔끔해졌어요. 중학교 가기 전에 미리 사준 건데, 의자 하나로 방이 고학년 분위기로 확 달라졌네요. 아이도 정말 마음에 들어해요! 역시 ‘서울대의자’라는 이름답게 내구성과 마감이 탄탄하고, 네페 세일 때 구매해서 가격도 만족스럽습니다. 배송도 완제품으로 받아서 기사님이 비닐과 박스만 빼서 정리해주고 가셨어요. 👉🏻 허리 편하고 디자인 심플하고 세련된 의자 찾으시는 분께 강력 추천드립니다!",2025-11-06 11:42:08+00:00
9,323328235883,1,너~무 불편해요 서울대의자? 글쎄요..,2024-10-09 20:32:50+00:00
9,326471858290,1,제품은 괜찮은것 같은데 배송이 소비자에게 일방적으로 통보하는 방식이라 제품에 대한 좋았던 감정도 안좋아지는군요.,2022-07-11 14:54:19+00:00
9,336232428602,5,아이가 바퀴달린 의자는 집중이 안된다고 아이블 바퀴없는형으로 구매했어요. 확실히 집중이 잘 된다고 하네요. 완전 만족하고 있습니다.괜히 서울대의자가 아니네요.디자인도 예뻐요,2025-12-10 14:19:12+00:00
9,338237601761,1,갑자기 필요가 없어져서 환불을 하려는데 개당 이만원 총합 사만원을 달라하네요 여기 본사가 더합니다,2023-05-12 18:05:17+00:00
9,345705389693,1,느린배송 물품배송이 출발 되었는지 안되었는지도 모르는 답답한 물류시스템 회사로 주문했는데 주말 토요일 배송오는 어처구니,2023-03-22 19:27:44+00:00
9,346466444658,5,초등학교 4학년인데 키도 제법크고 엉덩이도 제법 커져서 링고에서 바꿔줬어요~ 링고랑 달리 완전히 고정된 의자라 방향이 돌아가지않아 아쉽다고는 하지만 엄마입장에서는 미리 바꾸길 잘했다는 생각이 듭니다~ 잘쓰겠습니다,2025-12-25 13:36:44+00:00
9,346951841352,1,저렴하게 구매했다 생각했는데 며칠뒤에 이렇게 인스타에서 공구하면 너무 가격차이가 많이나지않나요?? 12만원이라니요...,2025-12-22 19:20:43+00:00
9,349541253044,1,"제품이야 이미 아는거 주문한거라 문제없지만 배송이 정말 최악이였습니다. 저 큰 박스를 문앞에 딱 붙여서 두고 그냥갔네요. 집 안에 있는데 아이가 비번 안누르고 벨을 눌러서 무슨일인가 했는데.. 전화로 사진 보낸거 보고 깜짝 놀랐네요. 아이도 당황, 저도 당황! 아이랑 둘이 밀고 당기고 해서 문열고 난리였네요! 뭐 이런 경우가 다있는지! 배송서비스 정말 대단합니다!",2024-12-27 22:54:44+00:00
9,368687667444,5,"바로 사용가능한 완제품이구요 의자를 통째 박스포장이 훌륭해요 의자 정말 색상, 실물이 더 선명하고 이쁩니다. 견고성 ok! 공부하기 딱 좋은 쿠션감과 등받이!! 최고입니다~~",2025-12-15 09:09:42+00:00
9,395583786994,1,한달 지낫는데 너무 불편해욮ㅍㅠㅜ,2025-04-29 12:56:26+00:00
9,400814122361,1,제품은 괜찮으나..배송 2주 걸렸고 그사이에 5만원이나 저렴해져 있고. 그로린한 반품 교환 등 모든고에 응답 없습니다 정말 서비스는 엉망입니다 제품보다 서비스 따문에 시디즈에 대한 신뢰가 떨너졌습니다,2023-04-13 23:39:50+00:00
9,400876157219,1,7원7일 주문 11일 불량품 도착 바로 문의했는데도 22일 새제품교환받음 (그날 네이버에새제품은 19일(토) 배달해준다고 광고하고 같은날 불량품으로 손해본사람은 22일 교환해줌) 본사 직원응대는 친절하나 불량품 대응 시스템 엉망,2025-07-22 18:39:33+00:00
9,406556839146,1,"2개 구입해야 하는데,실수로3개주문. 배송기사님이 벨을 눌러 나가보니 이미 문밖에서 포장뜯어놓으심. 그제서야 내가 실수로 잘못주문했다는걸 알고, 즉시 회수요청했으나 배송기사님 권한이 아니라 거절당함. . 뜯기전에 주문제품 확인하고 그다음에 개봉해야 맞는거 아닌가싶다. 잘못주문한 내 잘못이 가장크지만, 확인도 안하고 개봉/배송해주시고, 반품은 내가 2만원 내가 받아주는 현실.. 참 아쉽다. 배송절차에 관해 고민해보시길바라는 마음으로 리뷰작성함...",2024-12-20 17:10:48+00:00
9,440040825375,5,아이가 초등 저학년때 쓰던 의자라 바꿔주고싶었는데 마침 라이브 방송을 해서 사버렸어요. 역시 시디즈!!!! 라는 말이 나오게 앉았을때 착 몸이 붙네요. 바퀴도 부드럽고 군더더기없이 깔끔해요. 주문이 밀려서 늦어진다고 전화로 연락주는것도 맘에들었고 약속한 시간 딱 맞춰 왔어요. 완제품으로 엄청나게 거대한 박스에 왔는데 전 그것도 넘 좋았네요! 시디즈.. 의자가 비싼거아닌가 하고 고민했던게 싹 사라지게 아주 대만족입니다.,2025-12-17 11:31:10+00:00
9,462194355245,1,불편해요 허리통증이 느껴집니다,2024-04-29 09:04:45+00:00
9,465458399646,5,"이사하면서 새로 산 의자인데 정말 편안하게 잘 쓰고 있어요, 가장 큰 장점은 앞바퀴만 있는 건데, 늘 편하게 잘 쓰고 있습니다.",2026-01-04 09:49:45+00:00
9,475187879580,1,1년전에 같은 모델 엄청 만족해서 같은 모델 주문했는데 원가절감 너무 했네요. 안에 스펀지 도 착석감 쓰레기로 바꾸고 등판도 다르네요 의자 기대하면서 기다렸는데 너무 화가남니다. 다시는 시디즈 구매는 안할듯 합니다.,2025-05-20 10:57:08+00:00
9,478773256560,1,제품은 좋은데 이가격에 리뷰 포인트가 너무 짠거 아닙니까 ?,2025-08-26 15:54:04+00:00
9,488847667224,5,시디즈 의자가 유명한제품인거는 알고있었어요. 가격이 비싸서 고민이었지..남편은 굳이 비싼거 사줄필요있냐였구 저는 한번사는거 좋은거로 사자 였구요. 아이도 바퀴가 반만있다하니 싫다하고..어렵게 모두를 설득하고 해서 주문했는데 결론은 다들 너무 너무 만족했어요. 의자는 탄탄한편이고 성인이 앉아도 될정도라 아이가 크면서도 계속 앉을수있을거같아요. 아이는 지금 초3. 142cm인데 지금은 약간 커보이지만 앞으로를 생각하면 굿초이스였습니다. 배달기사님도 정해진 날짜에 안전하게 배송해주시고 친절하게 해주셔서 너무 감사했습니다. 할인행사때 사서 더 만족입니다✌️,2025-12-16 17:21:50+00:00
9,530520921675,1,배송이 너무 늦어요,2024-03-03 11:32:43+00:00
9,533839520229,1,기대 많이 했는데 생각보다 별로네요 서울대의자로 마케팅만 잘한듯..,2024-09-07 20:13:59+00:00
9,538728558934,4,시디즈 링고 고정형 쓰다 작아져서 구매했어요 의자는 넓고 좋네요 아직 어려 키가작은데도 쓰는데 불편함이 없네요 다만 엉덩이를 앞쪽에 살짝 앉으면 앞으로 꼬꾸러질수 있어요,2025-12-23 20:04:31+00:00
9,545885489627,1,사전주문 시스템을 통한 배송지연문제는 가구업체에서 보완해야될 시스템,2025-03-23 23:27:49+00:00
9,560201842962,1,척추 나빠진 기분이 들어요 가격은 비쌌는데 비추 입니다,2023-10-21 18:10:43+00:00
9,578620303491,5,높이가 안맞을까봐 걱정했는데 일반 테이블에 무리없이 맞아요! 허리 받쳐주고 일단 바닥 쿠션이 탄탄해서 엉덩이가 미끄러지지 않아서 좋습니다. 오래 앉아계시면서 집중하시려는 분들에게 좋아요!,2025-12-22 19:24:50+00:00
9,602838724347,1,"링고 의자 사용하다 아이가 작다고해서 의자는 시디즈지!하고 유명한 서울대의자를 주문해서 배송받았습니다. 일찍 오신 배송 기사분이 현관 앞에서 조립하시고 계시더니 문앞에 넣어주고 가셔서 책상으로 옮겨 넣어 보니.. 아이 책상이 일룸 로이 모델인데 팔걸이 한쪽이 딱 걸리고는 스크레치나듯 긁히고 들어가서 as를 신청해서 오셨습니다. 일반적인 줄자, 수평계 가지고 오시더니 의자를 여기저기 밀어보고, 수평계, 줄자 측정해보니 집 바닥이 편평하지않고 한쪽으로 기울려져서 그렇다.( 기울어짐이 수평계 중앙 물방울이 옆선으로 넘어간것도 아니고 살짝 닿을랑말랑 정도..1mm?) 의자 팔걸이 높이도 미세하게 몇mm 차이는 있는데 이건 어쩔 수 없다 그러시면서 다른방 책상에도 넣어보고 거기도 편평하지가 않다. 의자가 공장생산 완제품이니 미세한 차이가 있을 수 있으면, 아파트 바닥도 사람이 하는 일이니 미세한 차이도 있지 않나요? 이게 몇mm로 걸려서 안들어가는건데 말이죠. As오기전 이건 바닥이 편평하지 못해서 그런거다 제품엔 문제가 없다라고 단정 짓고 방문하신것 같은 느낌이였습니다. As기사님이 말씀이 기분이 상당히 나빴습니다. 나중에 오해라고하시면서 말씀을 하셨지만요. 결국 새제품 가지고 오셔서 그것도 책상에 넣어보고 조치하자고하셨는데 며칠 후 시디즈컨택센터에서 전화와서 기사님이랑 이야기했던 새제품은 안되고, 프레임을 가지고 와서 다시 조립을 해준다고 연락이 왔네요. 아직 as재방문은 전 입니다. 결론적으로 의자도 뽑기운이 있나봅니다. 제가 높이 측정안하고 구입한 제 잘못도 있습니다. 로이 책상이신분들은 서울대 의자 높이 측정하시고, 집 바닥이 편평하게 1도 기울어지지않는지 확인하고 구매하셔야될듯합니다. As 두번째 받은 후 리뷰 작성입니다. 프레임을 가지고 첫번째 오셨던 기사님 말고 다른 기사님이 방문하셔서 새 프레임으로 의자를 조립해주셨습니다. 책상에 넣으니 팔걸이가 걸리는거 없이 잘 들어갔습니다. As받는 이유 말씀드리니 기사님이 처음 받은 프레임만 넣어보니 그건 팔걸이가 걸리니 프레임이 한쪽이 높은거같다하시더라구요. 결론 첫 as기사님이 말했던 집 바닥 수평이 문제가 아니였습니다!!! 제품 하자였습니다!!! 본사 as매뉴얼이 제품 하자보다 바닥 수평이 맞지 않다고 단정하고 방문하시는것같습니다. 저처럼 따지고 항의하면 제대로 된 제품을 받을 수 있고,기사님 말처럼 우리집 바닥이 수평이 안맞아서 그렇구나..라고 믿고 하자제품을 그냥 쓸 수 있겠구나 싶네요. 현명한 쇼핑이 되길 바라며 리뷰 남깁니다. 제대로 된 제품 의자는 너무 좋아요.! 다만, 하자 제품에 대한 본사 대처가 아쉽네요.",2025-03-12 09:54:20+00:00
9,616835667915,1,높이 조절이 안 되니 책상 높이랑 안 맞아서 허리도 아프고 생각했던 것보다 의자가 높아요. 허리 안 좋으신 분들은 잘 안 맞을 수도. 개인차는 있겠지만 오래 앉아 있을 용도의 의자는 아닌 것 같아요. 좌판 패브릭이 맨살에는 촉감이 별로라 방석 필요하네요.,2023-09-27 22:52:04+00:00
9,618045582456,1,받자마자 보풀이 있어 아쉽습니다,2025-11-02 18:46:26+00:00
9,640375271824,5,아침일찍 배송와서 잘 받았습니다. 생각보다 무척 크고 튼튼하네요. 아이들 공부방 만들어주면서 2개 같이 구매했어요. 고정되니까 집중할 수 있을 것 같아 맘에 듭니다,2025-12-17 13:13:59+00:00
9,661731893693,5,원래 사용하던 의자예요. 하나 더 필요해서 구매했습니다. 전에는 기사님이 박스 모두 제거하고 집앞에 두셨는데 이번에는 박스채로 두고 가셨어요. 그래도 원하는날 배송받아 다행이예요. 바퀴가 4개가 아니라 막 굴러다니지 않아 좋습니다~,2025-12-30 10:05:29+00:00
9,677567440615,5,"아이 책상용으로 구매했는데 색감이 정말 예쁘고 방 분위기가 한층 밝아졌어요. 화이트와 샌드베이지 조합이 깔끔하고 부담 없어 어떤 인테리어에도 잘 어울립니다. 좌판과 등받이가 허리를 잘 잡아줘서 오래 앉아 있어도 불편함이 적고, 공부할 때 자세가 흐트러지지 않아 집중하는 데에도 도움이 되는 것 같아요. 높이 조절도 부드럽게 잘 되고 아이 키에 맞춰 조절할 수 있어서 편리합니다. 특히 뒤쪽이 고정된 구조라 의자가 뒤로 밀리지 않아 아이가 장난치지 않고 공부에 집중할 수 있는 점이 가장 마음에 들었어요. 전반적으로 디자인, 착석감, 안정감 모두 만족스러운 의자라 학생용 의자를 찾고 계신 분들께 추천하고 싶습니다.",2025-12-05 22:06:15+00:00
9,697039629412,5,"편안하게 잘 쓰고 있어요 살때 고민 많이 했는데, 역시 의자는 시디즈네요. 고정되서 안정감있어요. 또 앞에 바퀴가 있어 움직일때도 부드럽고 이동하기 편하고 좋아요.앉으면 약간 발이 떠서 발받침대를 사용하니 괜찮치만, 의자 높이가 다양하거나 조절 가능하면 더 좋겠습니다",2025-12-13 12:04:48+00:00
9,707637706004,1,만족합니다 😍 😍 😍,2025-12-15 16:29:39+00:00
9,720974293100,1,새거 샀는데 손잡이에 두세군데 뭐가 묻어 와서 기사님이 열심히 지워주신게 이 사진인데… 그래도 다 안지워져서 그 다음주에 as로 팔걸이만 갈아주심 당일 오염 보고 기사님께서 접수해주신대서 오케이했지만 생각해보니 새제품인데 전체교환 아니고 왜 시디즈에선 부분as해준건지도 의문이고..(기사님에겐 불만 없음) 그래서 또 배송받고 집에 있어야 해서 시간도 들고 다시 분해 재조립 하는거 보니 새 제품 산 느낌도 아니라 별로고 검수를 안하나 싶어 실망스러움,2025-11-05 18:52:55+00:00
9,728784975960,1,몸체형에 맞지않아 불편해요 높낮이조절안돼서 불편함,2022-10-19 21:21:34+00:00
9,778623266874,5,일부로 바퀴 2짝만 달린 의자를 사봤는데 만족합니다. 초등학교 6학년 올라가는 아이한테도 잘 맞습니다.,2026-01-03 20:42:22+00:00
9,795914267824,5,뒷바퀴가 없는 제품이라 혹여 불편하지 않을까 걱정했는데 앞바퀴만으로도 아주 편하게 사용할 수 있어 좋아요. 오히려 뒷바퀴가 없어 좀 더 고정적이라 안정감 있는 것 같아요.,2026-01-02 09:31:26+00:00
9,798417036101,5,욕심없는 아이라 식탁 원목 의자에 앉아서 몇년을 공부하며 중학교 전교1등으로 마무리했어요. 기특하고 고마워서 좋은 의자를 선물했습니다. 하교후 의자 발견하고는 좋아서 몇시간을 앉아서 공부하네요. 이렇게 좋아해주니 오히려 또 고맙더라고요. 사주길 정말 잘한것 같아요. 시디즈는 신뢰하는 브랜드여서 크게 고민 없이 믿고 선택했는데 앉아서 공부해 보니 확실히 편안하다고 하네요.,2025-12-10 14:30:49+00:00
9,802929683418,5,"아이가 성장하면서 좀 미리 의자를 교체했는데 색상도 착석감도 너무 좋아요! 무엇보다 아이도 매우 만족합니다. 초3이라 약간 의자가 크긴하지만, 앞으로 쭉~ 사용할거라 만족감이 높아요^^",2025-12-17 16:11:38+00:00
9,847471698529,1,"너무 불편하다.. 등어리,어깨뼈 아푸다ㅜㅜ 이거 편하다는 사람은 뒤로 안 기대나.. 매장 가서 앉아봤을때는 괜찮았는데ㅜㅜ",2025-02-22 18:30:16+00:00
9,897773211579,5,우와 아이들 의자가 정말 고르기 어렵더라고요. 이사오면서 책상 바꿀 때 의자도 바꾸게 되었는데 세트로 나오는 의자도 왠지 별로고 기존 시디즈 링고는 초3체격인 초1 저희 아이에겐 이미 앉는 부분이 작아서 걸치고 있던터라 폭풍검색과 후기 꼼꼼히 보며 이 의자를 선택했는데 결과는 정말 대만족입니다. 중고등생 의자 같아서 혹시 의자가 너무 높아 발이 안 닿으면 어쩌지 하면서 안되면 발받침을 만들자 하면서 구매했는데 안정감있게 발이 잘 닿고 허리도 잘 잡아줍니다. 어른용 컴퓨터 의자와는 비교도 안 되게 안정감있습니다. 바퀴가 반 만 있어 아이가 심심해 할까봐 걱정했는데 전혀 신경 안 쓰네요. 전에 바퀴달린 의자 돌리다 넘어지기도 많이 넘어졌거든요. 아이가 의자가 무척 편하다고 합니다 정말 강추합니다,2025-12-10 12:50:21+00:00
9,908473855900,5,"빠른배송,착한가격 감사합니다. 아이공부 때문에 계속해서 보고있던 제품인데..할인을 많이해서 착한가격에 구입하게된 제품이며, 시디즈 오프라인 매장에서 테스트해보고 구입한 제품이라 제품은 너무 만족합니다..아이 자세와 공부 목적으로 구입한 제품이라 쿠션감이 없다는걸 알고샀고 집중도가 확실히 높아질만큼 움직임이 제한적이고 목적이 뚜렷한 분은 제품 추천합니다..",2025-12-14 16:18:30+00:00
9,912883531186,1,아직 크네요 좀 더 성장해서 사용해야 할 듯,2024-09-07 22:12:27+00:00
9,915429846347,5,키에 비해서 의자가 낮을 것 같아서 고민했는데 막상 받아보니 책상 높이와도 딱 맞고 170센티 아이가 앉기에도 전혀 불편함이 없네요~ 공부용으로는 이만한게 없어요.. 빙글 돌 일도 없으니 집중력에는 도움이 되고 앞바퀴덕분에 움직임은 용이하네요. 강추입니다^^,2025-12-13 15:26:30+00:00
9,934058076276,1,진짜 개별로 돈낭비 하고 싶음 사세요 이 의자 사고 시디즈 브랜드 자체를 싫어하게됐음,2024-07-12 09:50:59+00:00
9,952694315784,1,팔걸이 마감이 안좋아서 옷이 미세하게 뜯김(팔이 스칠때마다 드드드 옷감이 걸리는 소리가남) 저렴한 의자도아닌데 구매자가 사포로 갈아서써야하나요!!,2025-06-27 17:48:09+00:00
9,955357912363,5,매장에서 앉아보고 온러인으로 행사때 저렴하게 구입했어요 디자인도 예쁘고 깔끔해서 좋아요,2025-12-30 17:04:33+00:00
9,960724547000,1,상품가격 변동 문제로 좋게 평가는 못하겠네요 179000원 구매.12.30 수령 언제 부터 가격이 내려갔는지 모르겠다만 1주일도 안돼서 정가 5천원 내려간거는 ;; 그리고 2천원 할인쿠폰이 12월 26일에 나왔더라고요 뭔가 좀 이상해서 Q&A작성 글들을 봤는데 가격 논란이 있더라고요.반품없이 기존 문의건 취소후 재결제만 하는 것도 문의도 해봤습니다만 안된다네요.,2023-02-04 18:07:16+00:00
9,968549668198,1,"제품은 괜찮은것 같은데, 배송등 서비스가 소비자의 요구를 맞춰주지 않네요. 물품구매시 요청사항에 오후에 배송해달라고 했는데 일방적으로 오전으로 전달하고 전화해서 요청사항에 적었뒀다고 했는데 막무가네 입니다. 좀 시일이 늦더라도 오후에 배송해주시면 되는 것인데 너무 배송자의 입장에서 전달하는군요. 저희가 물품을 받기 어렵거나 받더라도 생활에 지장이 있으면 안될 만큼 서비스 정신이 중요하다고 생각합니다.",2022-07-11 09:30:02+00:00
9,980294336006,5,등받이가 단단하고 앉으면 안정감이 있습니다. 색도 디자인도 맘에 들어요,2026-01-03 21:38:48+00:00
9,984301080118,5,배송은 좀 기다렸지만 기다린만큼 제품이 좋아요 생각보다 컸고 튼튼합니다. 바퀴가 있어도 많이 움직이지 않고 좋아요 쿠션감은 폭신하지 않아서 좋았습니다. 허리에 무리가 안 갈꺼 같아요. 배송담당자님도 친절하고 좋았습니다.,2026-01-02 10:07:23+00:00
9,992167024512,1,"여자, 아이면 비추 합니다 발이 안닿아서 편하질 않아요 구매확정해서 그냥 쓰는데 가격대비 별로예요",2024-05-15 13:56:17+00:00
9,1000846290210,5,초딩 5학년 아들 덩치가 커지면서 링고가 작게 느껴지더라고요. 바꿔줘야지 하다 이제서 구매하네요. 서울대의자로 유명하다해서 고민없이 이 제품으로 픽했습니다. 디자인도 깔끔하고 앉아보니 역시나 편하고 좋네요. 엉덩이가 아직은 가벼운 아들이지만 열심히 앉혀보렵니다 ㅎㅎㅎ,2025-12-12 17:57:49+00:00
9,1001126119290,4,기존에 쓰던 의자가 작아. 이 모델로 교체했습니다. 엉덩이. 부분이 넓고 편안하네요 이리저리 밀리지 않아 공부하는데 집중력있게 할 수 있을듯 합니다.,2025-12-31 19:49:18+00:00
9,1015246609490,5,무난하게 잘 사용할 수 있을 것 같습니다. 자세히 보면 마감이 섬세하진 않아도 괜찮아요. 좌판이 넓어서 편해요,2025-12-27 19:49:08+00:00
9,1025404507017,1,뒷바퀴 좌우 단차가 좀 있는것 같습니다 뒷 다리로 고정이 잘 안되고 무게중심 옮길때마다 조금씩 움직이네요ㅠ 쿠션도 너무 빵빵하고 2개째 구매인데 뽑기 실패한것 같습니다ㅠㅠㅠ,2025-01-04 21:09:39+00:00
9,1041767214034,5,초등 고학년 아이 의자로 구매했습니다. 너무 편하고 좋습니다. 색감도 딱 원하는 색상이고 디자인도 마음에 들어서 만족하면서 잘 사용하고 있습니다.,2025-12-28 13:25:37+00:00
9,1051991143601,5,예비고1 아들 어릴적 책상의자 여직 사용하고 의자 바꿔 주려고 검색하던중 시디즈 서울대의자가 유명하길래 주문했는데 배송도 안전하게 오고 배송기사님이 박스도 문밖에서 커팅하고 안전하고 깨끗하게 마무리해주셨어요~ 의자는 말할것도 없이 튼튼하고 안전감 있고 바퀴가 앞에 두개만 달려서 집중력도 있을거 같아요~^^ 아들이 좋아라합니다~^,2025-12-24 13:25:02+00:00
